,userId,movieId,timestamp
13085,84,31,860398679
13086,84,34,858772153
13087,84,36,857653289
13088,84,45,858772239
13091,84,52,857653318
13093,84,57,858771951
13094,84,62,857653240
13095,84,94,857653422
13096,84,95,857653240
13097,84,100,860396882
13098,84,102,857653444
13100,84,113,858772291
13101,84,122,858772698
13105,84,150,857653693
13107,84,161,858771702
13108,84,164,858771912
13110,84,180,858772206
13111,84,181,860397928
13112,84,194,857653756
13115,84,223,857653693
13116,84,224,858772029
13117,84,225,858772370
13118,84,230,857653794
13120,84,234,860397862
13121,84,235,858772064
13122,84,236,858772515
13123,84,237,858772479
13126,84,248,860398847
13128,84,261,857653843
13130,84,266,858771890
13131,84,270,858772258
13133,84,276,858772543
13134,84,277,860397382
13136,84,289,860398550
13137,84,296,857653593
13138,84,299,858771796
13139,84,300,858771743
13144,84,319,857653794
13148,84,331,858772206
13150,84,339,858772326
13151,84,342,858771796
13152,84,348,858771818
13153,84,349,857653728
13155,84,354,858772111
13156,84,356,857653593
13157,84,357,858771818
13158,84,361,858772112
13159,84,368,860397613
13162,84,377,858772009
13163,84,378,858772673
13164,84,380,858772326
13165,84,381,858771861
13168,84,415,860398835
13169,84,420,860397899
13170,84,435,860397768
13171,84,440,858771912
13178,84,474,857653756
13181,84,480,858771971
13183,84,500,858772516
13185,84,508,857653693
13188,84,524,858771772
13189,84,527,857653594
13190,84,532,860397657
13191,84,534,857653693
13192,84,537,858772239
13193,84,538,858771743
13194,84,539,858771861
13196,84,580,860398823
13198,84,586,858772516
13199,84,587,858772178
13200,84,590,858772306
13201,84,592,860397582
13203,84,597,858772370
13204,84,608,857653289
13205,84,628,857653349
13206,84,637,857653349
13207,84,647,858771233
13208,84,671,857653422
13209,84,691,860398662
13211,84,719,857653387
13213,84,726,858772802
13215,84,736,857653240
13216,84,762,857653349
13218,84,800,857653639
13219,84,802,857653349
13223,84,838,857653794
13224,84,852,857653405
13227,84,899,858773054
13229,84,902,858772779
13230,84,904,858772543
13231,84,908,858772641
13233,84,910,858773054
13234,84,912,860397090
13235,84,914,858772733
13237,84,916,860397294
13239,84,920,858772515
13241,84,923,858772354
13242,84,926,858773023
13243,84,931,860397409
13245,84,933,860397352
13246,84,934,860397438
13247,84,948,860397409
13248,84,951,860397323
13249,84,953,858772760
13250,84,954,860397244
13251,84,955,860397306
13252,84,971,860397365
13253,84,987,860398734
13256,84,1011,860398764
13258,84,1018,860398823
13260,84,1028,858772136
13262,84,1036,857653843
13263,84,1042,858771280
13264,84,1057,858773151
13265,84,1073,857653289
13266,84,1077,858772439
13270,84,1088,860398568
13271,84,1090,858772239
13272,84,1091,860398934
13273,84,1092,860398606
13275,84,1096,858772479
13276,84,1097,860397207
13277,84,1101,858772292
13278,84,1103,858771931
13280,84,1124,858772698
13283,84,1135,860398581
13284,84,1136,858772064
13285,84,1171,860397491
13288,84,1177,858772999
13291,84,1185,858772641
13292,84,1186,860397257
13293,84,1187,860397544
13296,84,1191,860397669
13297,84,1193,858772258
13302,84,1200,858772698
13303,84,1203,858772641
13304,84,1207,858772565
13305,84,1208,858772615
13307,84,1213,858772461
13308,84,1214,860397257
13309,84,1217,858773023
13310,84,1219,858772845
13312,84,1225,858772153
13313,84,1227,860397382
13314,84,1228,858772586
13315,84,1230,858773023
13318,84,1235,860397278
13319,84,1242,860397133
13320,84,1244,860397228
13321,84,1246,858772136
13324,84,1259,858772565
13326,84,1265,860397426
13327,84,1266,858772543
13329,84,1268,860398419
13330,84,1269,860397207
13331,84,1270,860397278
13332,84,1271,858772479
13333,84,1272,860397207
13334,84,1276,858772952
13336,84,1285,860397352
13337,84,1286,860398475
13338,84,1288,860397323
13339,84,1290,860397426
13340,84,1291,858772733
13341,84,1292,858772760
13342,84,1293,858772586
13347,84,1302,860397306
13348,84,1304,858772999
13349,84,1305,860397530
13350,84,1307,858772673
13352,84,1343,858772845
13353,84,1345,860397409
13354,84,1346,860398691
13355,84,1367,857653444
13356,84,1371,860397627
13357,84,1374,858772983
13358,84,1380,860397426
13359,84,1381,860397888
13360,84,1387,860397244
13361,84,1388,860397758
13362,84,1393,857653480
13363,84,1394,858772953
13364,84,1395,860397530
13366,84,1414,858773205
13371,85,527,889467704
13372,85,538,889468460
13375,85,1185,889467896
13376,85,1207,889468122
13378,85,1357,889467539
13379,85,1358,889468582
13380,85,1391,889468582
13381,85,1414,889467139
13383,85,1449,889467953
13385,85,1519,889468582
13386,85,1584,889467110
13387,85,1596,889467110
13394,85,1693,889466918
13396,85,1696,889467210
13397,85,1704,889466862
13400,85,1730,889467055
13401,85,1747,889466862
13402,86,1,1344082549
13406,86,356,1344083260
13409,86,480,1344083054
13410,86,588,1344082668
13411,86,590,1344082811
13412,86,595,1344083094
13413,86,648,1344082866
13415,86,1091,1343944831
13416,86,1097,1344083048
13419,86,1265,1344083247
13420,86,1680,1343944714
13421,86,1721,1344082821
13422,86,1835,1343944861
13423,86,1961,1344083078
13424,86,2028,1344082583
13425,86,2411,1343944869
13429,86,2642,1343944853
13430,86,2687,1343944855
13432,86,2805,1343944874
13433,86,2858,1344082557
13434,86,2959,1344082958
13435,86,3300,1343944734
13437,86,3578,1344082855
13440,86,4226,1344082569
13441,86,4306,1344082606
13442,86,4310,1343944682
13443,86,4886,1344193067
13444,86,4901,1344204970
13445,86,4963,1344083278
13447,86,5266,1343944747
13449,86,5445,1344082829
13451,86,6373,1344192873
13452,86,6377,1344082872
13453,86,6539,1344082601
13454,86,6947,1343944753
13455,86,7147,1344193061
13457,86,7361,1344082968
13459,86,33794,1344083012
13460,86,51662,1344192733
13463,86,59315,1344083069
13465,86,66097,1344192837
13467,86,71264,1344193008
13470,86,79132,1344082554
13474,87,327,1270702652
13476,87,671,1270702670
13477,87,1077,1270702682
13478,87,1136,1296109068
13479,87,1345,1270702619
13480,87,1584,1296109099
13481,87,2009,1270703118
13484,87,3504,1270703073
13485,87,3593,1270703130
13488,87,4571,1270702635
13493,88,16,1331421395
13495,88,69,1331420307
13496,88,223,1331421399
13498,88,527,1331421334
13499,88,785,1331420167
13500,88,1193,1331421346
13501,88,1358,1331420128
13502,88,1597,1331420161
13505,88,1884,1331421950
13506,88,1994,1331420196
13507,88,2105,1331420180
13512,88,3476,1331420286
13513,88,3897,1331421768
13514,88,4226,1331421887
13515,88,4262,1331421968
13516,88,4878,1331421809
13517,88,4963,1331421775
13522,88,5989,1331421744
13524,88,6464,1331420782
13525,88,6502,1331421840
13526,88,6870,1331421731
13528,88,7147,1331421385
13536,88,44191,1331421759
13537,88,46578,1331421481
13540,88,48774,1331421728
13542,88,55820,1331421771
13543,88,56782,1331421880
13545,88,68157,1331421747
13546,88,74795,1331420671
13547,88,79132,1331421494
13549,89,1,1520408314
13551,89,88,1520408790
13552,89,104,1520408740
13553,89,356,1520408275
13554,89,357,1520408453
13555,89,588,1520408342
13557,89,750,1520408265
13560,89,899,1520408297
13561,89,901,1520408436
13562,89,902,1520408324
13563,89,905,1520408275
13565,89,910,1520408296
13566,89,911,1520408306
13568,89,916,1520408299
13569,89,918,1520408424
13570,89,936,1520408345
13571,89,945,1520408345
13572,89,946,1520408337
13573,89,947,1520408347
13575,89,951,1520408278
13576,89,954,1520408307
13577,89,955,1520408312
13579,89,1080,1520408299
13580,89,1136,1520408267
13584,89,1230,1520408669
13586,89,1256,1520408347
13587,89,1265,1520408349
13588,89,1269,1520408303
13589,89,1270,1520408312
13590,89,1278,1520408348
13591,89,1288,1520408297
13592,89,1307,1520408349
13593,89,1394,1520408298
13594,89,1485,1520408483
13595,89,1517,1520408496
13599,89,1923,1520408829
13602,89,2294,1520408531
13606,89,2395,1520408323
13607,89,2424,1520408378
13608,89,2539,1520408529
13609,89,2599,1520408342
13610,89,2683,1520408493
13611,89,2706,1520408413
13613,89,2791,1520408346
13614,89,2918,1520408305
13616,89,2936,1520408335
13618,89,2997,1520408296
13620,89,3061,1520408546
13621,89,3088,1520408325
13623,89,3114,1520408306
13624,89,3157,1520408603
13625,89,3175,1520408714
13627,89,3307,1520408276
13628,89,3315,1520409333
13629,89,3462,1520408276
13630,89,3481,1520408343
13631,89,3549,1520408756
13632,89,3599,1520408480
13633,89,3604,1520408880
13634,89,3606,1520408805
13635,89,3624,1520408422
13636,89,3751,1520408314
13637,89,3752,1520408661
13638,89,3785,1520408446
13640,89,3882,1520408475
13641,89,3948,1520408349
13642,89,3977,1520408371
13644,89,4014,1520408300
13645,89,4015,1520408520
13647,89,4246,1520408372
13649,89,4306,1520408313
13650,89,4388,1520408636
13651,89,4447,1520408418
13652,89,4641,1520408575
13654,89,4701,1520408431
13656,89,4886,1520408523
13657,89,4890,1520408419
13658,89,4899,1520408933
13662,89,5048,1520409211
13663,89,5092,1520409069
13664,89,5110,1520408703
13665,89,5218,1520408543
13666,89,5220,1520408718
13667,89,5283,1520408467
13668,89,5299,1520408495
13669,89,5419,1520408969
13670,89,5449,1520408412
13671,89,5480,1520408858
13672,89,5481,1520408492
13673,89,5529,1520408900
13675,89,6156,1520408712
13677,89,6218,1520408376
13679,89,6287,1520408423
13681,89,6550,1520408673
13684,89,6650,1520408336
13688,89,6863,1520408334
13689,89,6936,1520408626
13690,89,6942,1520408458
13694,89,7293,1520408377
13696,89,7325,1520408376
13699,89,7451,1520408464
13701,89,8238,1520409130
13702,89,8360,1520408571
13703,89,8372,1520409025
13704,89,8528,1520408609
13705,89,8814,1520408567
13706,89,8978,1520408926
13707,89,25887,1520409386
13710,89,26265,1520409485
13711,89,26429,1520409551
13714,89,27826,1520409031
13715,89,30793,1520408421
13716,89,31685,1520408378
13717,89,31851,1520409522
13718,89,31925,1520409516
13719,89,32031,1520408898
13722,89,32596,1520408721
13727,89,33830,1520409325
13728,89,34162,1520408665
13730,89,34332,1520409451
13736,89,40339,1520408983
13740,89,42725,1520408794
13741,89,42761,1520409141
13746,89,45517,1520408413
13748,89,46578,1520408344
13749,89,46948,1520408798
13750,89,47518,1520408573
13755,89,48982,1520408708
13757,89,49274,1520408965
13759,89,49735,1520409123
13764,89,51575,1520408643
13765,89,52973,1520408537
13768,89,53460,1520408612
13770,89,54503,1520408729
13772,89,56367,1520408325
13774,89,58047,1520408914
13775,89,58291,1520409002
13776,89,58998,1520408577
13778,89,59784,1520408413
13781,89,61024,1520408622
13782,89,61323,1520408804
13784,89,62155,1520408845
13785,89,64032,1520408600
13787,89,65230,1520408883
13791,89,67087,1520408916
13792,89,67888,1520409094
13794,89,68793,1520408807
13797,89,69304,1520408934
13800,89,69644,1520408594
13801,89,69720,1520409212
13804,89,71264,1520408517
13809,89,72701,1520409034
13810,89,73015,1520408671
13811,89,73042,1520408841
13813,89,73160,1520409557
13814,89,73319,1520408511
13816,89,74342,1520409505
13817,89,74683,1520409564
13818,89,74698,1520408811
13819,89,74946,1520408819
13821,89,76293,1520408896
13828,89,79684,1520409076
13829,89,79897,1520409088
13830,89,80549,1520408562
13831,89,80727,1520409059
13832,89,80860,1520408918
13833,89,81087,1520409390
13834,89,81229,1520409018
13835,89,81537,1520408823
13841,89,84512,1520409383
13842,89,84944,1520409052
13845,89,85881,1520409191
13846,89,86059,1520408797
13847,89,86298,1520408640
13848,89,86833,1520408624
13849,89,86882,1520408810
13851,89,87869,1520408866
13852,89,88069,1520409556
13855,89,88812,1520408859
13856,89,89864,1520408677
13858,89,90717,1520408638
13860,89,91386,1520409125
13863,89,92643,1520409487
13866,89,93326,1520408826
13867,89,93510,1520408605
13869,89,94661,1520409642
13871,89,94959,1520408678
13872,89,95167,1520408423
13875,89,95843,1520409017
13878,89,96655,1520408868
13880,89,97225,1520409149
13881,89,97836,1520408701
13883,89,99117,1520408803
13885,89,99130,1520409565
13887,89,100390,1520408725
13888,89,100507,1520408787
13896,89,104211,1520408542
13897,89,104339,1520409056
13906,89,108156,1520408705
13914,89,111617,1520408947
13915,89,112138,1520408629
13917,89,113453,1520408844
13923,89,117109,1520409426
13924,89,117590,1520408746
13931,89,119141,1520408871
13932,89,119155,1520408733
13936,89,121097,1520409085
13937,89,121338,1520409119
13938,89,121342,1520409121
13941,89,122092,1520409152
13954,89,128520,1520408901
13957,89,128944,1520408966
13961,89,130452,1520409382
13964,89,131013,1520408908
13966,89,131104,1520409483
13968,89,131439,1520408675
13972,89,132422,1520409492
13973,89,132496,1520409189
13979,89,134004,1520409359
13980,89,134334,1520409179
13982,89,135777,1520409425
13983,89,135887,1520408722
13984,89,135937,1520409567
13987,89,136355,1520409066
13994,89,140133,1520409577
14000,89,141544,1520408842
14006,89,142550,1520409140
14007,89,142831,1520409391
14012,89,146244,1520409515
14020,89,149352,1520408895
14021,89,149406,1520408477
14024,89,150554,1520409344
14025,89,151739,1520408825
14031,89,157296,1520409109
14033,89,158238,1520408854
14038,89,161131,1520408741
14040,89,164200,1520408827
14044,89,167380,1520409150
14049,89,170993,1520408948
14050,89,171751,1520408877
14058,89,177765,1520408282
14062,89,182297,1520408949
14067,90,1,856353996
14068,90,7,856354037
14069,90,14,856354100
14070,90,17,856353996
14071,90,25,856353996
14073,90,36,856354037
14074,90,52,856354072
14077,90,81,856354174
14079,90,85,856354195
14083,90,562,856354233
14085,90,608,856354037
14086,90,613,856354212
14088,90,685,856354348
14092,90,743,856354120
14093,90,766,856354232
14098,90,892,856354381
14101,90,1034,856354451
14102,90,1041,856354268
14103,90,1046,856354399
14104,90,1057,856354399
14105,90,1060,856354348
14106,90,1073,856354037
14112,90,1356,856354100
14113,90,1357,856354301
14114,90,1358,856354551
14116,90,1411,856354329
14117,90,1414,856354435
14118,90,1416,856354288
14120,90,1442,856354612
14121,91,1,1112713037
14122,91,2,1112713392
14123,91,3,1112712323
14124,91,6,1112712032
14125,91,10,1112713269
14126,91,16,1112710867
14127,91,19,1112713417
14128,91,21,1112712052
14129,91,22,1112712292
14130,91,25,1112713314
14133,91,36,1112712316
14134,91,39,1112713319
14135,91,41,1112716937
14139,91,88,1112716912
14140,91,92,1112716903
14141,91,95,1112711260
14142,91,104,1112713462
14143,91,110,1112712339
14144,91,111,1112713352
14146,91,150,1112712023
14147,91,151,1112710950
14148,91,153,1112711306
14149,91,158,1112713777
14150,91,160,1112713458
14151,91,161,1112711269
14152,91,163,1112712601
14154,91,172,1112713688
14155,91,173,1112710917
14157,91,186,1112713723
14158,91,196,1112713569
14159,91,208,1112712329
14160,91,223,1112711488
14161,91,225,1112710870
14163,91,235,1112711256
14164,91,236,1112713602
14166,91,252,1112713801
14169,91,266,1112713423
14170,91,288,1112711287
14171,91,292,1112713278
14173,91,296,1112711264
14175,91,316,1112713249
14177,91,322,1112716866
14179,91,337,1112713450
14180,91,344,1112713227
14181,91,349,1112713232
14184,91,356,1112711237
14185,91,357,1112713292
14188,91,368,1112713426
14190,91,374,1112716895
14192,91,377,1112713224
14193,91,380,1112713208
14194,91,384,1112717242
14195,91,410,1112711203
14196,91,420,1112711240
14198,91,432,1112710911
14199,91,433,1112717219
14200,91,434,1112713286
14201,91,435,1112713513
14202,91,442,1112711200
14205,91,464,1112716881
14206,91,466,1112713605
14208,91,474,1112713360
14209,91,480,1112713195
14210,91,482,1112716885
14211,91,485,1112713741
14212,91,494,1112713473
14213,91,500,1112711245
14216,91,520,1112712272
14218,91,539,1112711215
14219,91,541,1112711219
14220,91,543,1112712249
14223,91,553,1112713485
14224,91,555,1112713110
14225,91,586,1112712333
14226,91,587,1112713284
14227,91,588,1112711205
14228,91,589,1112711446
14229,91,590,1112713201
14230,91,592,1112713199
14232,91,594,1112711217
14233,91,595,1112711215
14234,91,597,1112711248
14236,91,608,1112713222
14237,91,610,1112716901
14238,91,628,1112713765
14239,91,648,1112713238
14240,91,653,1112710875
14244,91,736,1112711143
14247,91,750,1112713140
14248,91,778,1112713437
14251,91,786,1112713400
14253,91,802,1112713566
14254,91,832,1112710947
14257,91,866,1112711693
14258,91,903,1112712251
14259,91,904,1112713615
14260,91,908,1112710923
14261,91,912,1112712320
14263,91,920,1112713503
14264,91,923,1112710903
14265,91,924,1112711183
14266,91,1028,1112713728
14268,91,1036,1112713347
14269,91,1073,1112713298
14271,91,1080,1112710878
14272,91,1089,1112711148
14273,91,1092,1112712189
14275,91,1097,1112713281
14276,91,1101,1112711132
14279,91,1129,1112716825
14280,91,1136,1112711175
14283,91,1193,1112711128
14287,91,1199,1112711801
14288,91,1200,1112711448
14291,91,1207,1112712199
14292,91,1208,1112713456
14294,91,1213,1112712318
14295,91,1214,1112713343
14297,91,1219,1112710880
14300,91,1225,1112711137
14304,91,1242,1112712967
14305,91,1246,1112713530
14310,91,1259,1112712007
14313,91,1265,1112713330
14314,91,1266,1112713014
14315,91,1270,1112713112
14316,91,1274,1112713057
14317,91,1276,1112712183
14318,91,1278,1112713087
14319,91,1288,1112713584
14320,91,1291,1112712858
14321,91,1297,1112716840
14323,91,1304,1112710864
14324,91,1307,1112713370
14330,91,1356,1112712058
14331,91,1358,1112713637
14332,91,1370,1112713590
14333,91,1373,1112716855
14334,91,1374,1112710890
14335,91,1375,1112712203
14336,91,1376,1112713745
14337,91,1377,1112712213
14338,91,1380,1112713666
14339,91,1385,1112716833
14340,91,1387,1112713407
14341,91,1391,1112713509
14342,91,1393,1112713363
14343,91,1394,1112717643
14344,91,1396,1112713726
14345,91,1405,1112716843
14346,91,1407,1112713534
14348,91,1485,1112713644
14349,91,1500,1112713581
14350,91,1517,1112713476
14353,91,1552,1112712196
14354,91,1573,1112713506
14356,91,1584,1112711146
14357,91,1608,1112713672
14359,91,1617,1112713017
14360,91,1644,1112716801
14361,91,1645,1112712216
14362,91,1653,1112712176
14363,91,1676,1112713669
14366,91,1704,1112713388
14367,91,1747,1112716508
14368,91,1748,1112711563
14369,91,1760,1112717209
14370,91,1762,1112717205
14372,91,1805,1112716793
14373,91,1845,1112716790
14374,91,1876,1112716494
14377,91,1917,1112710847
14378,91,1921,1112711894
14379,91,1923,1112711077
14380,91,1954,1112713821
14381,91,1961,1112713372
14382,91,1967,1112712575
14384,91,1974,1112718168
14385,91,1981,1112717145
14386,91,1994,1112711583
14387,91,2000,1112713550
14388,91,2001,1112713805
14389,91,2002,1112718181
14390,91,2011,1112713558
14391,91,2012,1112710901
14393,91,2028,1112713067
14394,91,2054,1112713690
14396,91,2060,1112717148
14398,91,2076,1112716797
14400,91,2096,1112718163
14401,91,2097,1112717157
14402,91,2100,1112713775
14403,91,2115,1112712160
14405,91,2122,1112717166
14406,91,2137,1112718177
14407,91,2138,1112711799
14409,91,2144,1112718166
14410,91,2146,1112718186
14411,91,2160,1112718159
14412,91,2174,1112711866
14414,91,2236,1112717161
14416,91,2287,1112712705
14419,91,2291,1112711687
14420,91,2298,1112718156
14421,91,2302,1112713709
14422,91,2353,1112713823
14424,91,2395,1112713704
14425,91,2396,1112713344
14426,91,2402,1112718072
14428,91,2419,1112717612
14430,91,2431,1112716724
14431,91,2450,1112718082
14434,91,2463,1112718137
14435,91,2502,1112712927
14436,91,2518,1112716733
14437,91,2522,1112717548
14438,91,2529,1112711706
14441,91,2598,1112716738
14442,91,2599,1112713586
14446,91,2641,1112716767
14447,91,2651,1112717546
14450,91,2668,1112717047
14451,91,2683,1112713396
14453,91,2699,1112713734
14455,91,2706,1112711096
14457,91,2712,1112712166
14458,91,2713,1112716769
14460,91,2717,1112718067
14461,91,2723,1112716711
14467,91,2791,1112713536
14468,91,2797,1112711087
14471,91,2867,1112712670
14473,91,2871,1112716699
14474,91,2890,1112716587
14475,91,2916,1112711113
14476,91,2918,1112712932
14478,91,2947,1112713096
14479,91,2949,1112711518
14480,91,2959,1112711473
14481,91,2985,1112712163
14483,91,2990,1112718050
14484,91,2992,1112718036
14485,91,2993,1112716680
14486,91,2997,1112711084
14488,91,3013,1112717436
14489,91,3017,1112717492
14490,91,3018,1112712579
14491,91,3031,1112717445
14493,91,3081,1112711807
14494,91,3113,1112716685
14495,91,3114,1112713040
14498,91,3175,1112713784
14502,91,3254,1112718047
14503,91,3263,1112716708
14506,91,3298,1112716693
14507,91,3300,1112716706
14508,91,3354,1112718010
14510,91,3408,1112713638
14513,91,3471,1112713813
14514,91,3481,1112713700
14515,91,3499,1112713157
14517,91,3535,1112718017
14518,91,3550,1112717038
14521,91,3578,1112713384
14523,91,3633,1112716985
14524,91,3671,1112711463
14526,91,3697,1112712435
14529,91,3704,1112718014
14530,91,3708,1112717016
14531,91,3727,1112711593
14532,91,3740,1112712465
14533,91,3745,1112712422
14534,91,3768,1112717453
14535,91,3785,1112716632
14537,91,3809,1112712416
14539,91,3826,1112712439
14540,91,3836,1112713063
14541,91,3837,1112717402
14542,91,3840,1112717426
14543,91,3841,1112717009
14545,91,3882,1112716635
14546,91,3893,1112716655
14547,91,3897,1112713595
14548,91,3917,1112712703
14549,91,3948,1112712411
14550,91,3949,1112711500
14551,91,3977,1112712429
14552,91,3984,1112716670
14553,91,3994,1112716622
14555,91,4007,1112716630
14557,91,4034,1112713811
14558,91,4084,1112716652
14559,91,4092,1112717405
14561,91,4109,1112717414
14562,91,4214,1112716990
14563,91,4226,1112712170
14564,91,4254,1112716988
14565,91,4262,1112712995
14567,91,4306,1112713468
14568,91,4316,1112717380
14571,91,4351,1112716638
14573,91,4386,1112717019
14576,91,4571,1112712581
14577,91,4587,1112716992
14578,91,4599,1112717378
14580,91,4626,1112712542
14581,91,4629,1112717386
14582,91,4641,1112716642
14583,91,4645,1112717833
14584,91,4661,1112716973
14585,91,4678,1112712625
14587,91,4774,1112717363
14588,91,4800,1112717828
14591,91,4855,1112713071
14592,91,4878,1112712017
14593,91,4886,1112712128
14596,91,4963,1112712364
14597,91,4975,1112716657
14599,91,4987,1112712391
14603,91,5294,1112712934
14604,91,5308,1112716954
14605,91,5346,1112717333
14606,91,5349,1112712351
14609,91,5438,1112717341
14610,91,5445,1112712361
14612,91,5464,1112713160
14614,91,5500,1112716948
14615,91,5582,1112717355
14616,91,5585,1112717351
14620,91,5650,1112711710
14622,91,5673,1112712369
14624,91,5693,1112716962
14625,91,5749,1112717763
14626,91,5903,1112716977
14628,91,5988,1112717772
14629,91,5989,1112713128
14630,91,6203,1112717738
14631,91,6218,1112716514
14642,91,6503,1112716922
14643,91,6539,1112712353
14645,91,6629,1112712652
14646,91,6638,1112717292
14647,91,6659,1112712467
14651,91,6731,1112712674
14652,91,6744,1112717308
14653,91,6755,1112711649
14654,91,6807,1112712924
14655,91,6820,1112712545
14657,91,6863,1112711279
14659,91,6963,1112717723
14660,91,7000,1112717272
14661,91,7028,1112712992
14664,91,7123,1112717262
14667,91,7360,1112711923
14671,91,7482,1112711513
14672,91,7492,1112712710
14673,91,7561,1112712598
14674,91,7569,1112711522
14678,91,8147,1112712000
14680,91,8266,1112717277
14681,91,8340,1112717259
14682,91,8368,1112711255
14686,91,8507,1112713025
14688,91,8636,1112712885
14689,91,8798,1112713125
14690,91,8874,1112711481
14695,91,31696,1112717235
14696,92,107,1294941385
14697,92,327,1294941372
14698,92,837,1294941448
14699,92,1015,1294941592
14700,92,1021,1294941576
14701,92,1367,1294941797
14702,92,1619,1294941480
14705,92,2087,1294941405
14710,92,2501,1294941362
14711,92,2572,1294941782
14712,92,2664,1294941533
14713,92,3168,1294941674
14716,92,51662,1294942835
14718,92,55282,1294941914
14720,93,1,942767337
14721,93,2,942946208
14722,93,10,942946208
14723,93,15,942946091
14724,93,34,942767143
14726,93,86,942946013
14727,93,110,942947377
14728,93,150,942947377
14729,93,153,942946445
14730,93,158,942946445
14731,93,168,942946340
14732,93,173,942946445
14735,93,316,942946445
14738,93,339,942766855
14739,93,349,942946208
14740,93,356,942766907
14741,93,357,942767045
14744,93,368,942766855
14745,93,380,942946091
14746,93,434,942946508
14747,93,480,942946013
14748,93,527,942947205
14749,93,539,942766957
14752,93,588,942766957
14753,93,590,942946091
14755,93,648,942946508
14756,93,653,942946588
14758,93,736,942946677
14760,93,836,942946634
14761,93,849,942946508
14762,93,1015,942946634
14764,93,1097,942946932
14765,93,1265,942767374
14766,93,1356,942946013
14767,93,1359,942946588
14768,93,1372,942946588
14769,93,1377,942946445
14770,93,1476,942767242
14771,93,1499,942946766
14772,93,1552,942946013
14775,93,1591,942946677
14776,93,1606,942946766
14779,93,1676,942946677
14780,93,1704,942947301
14781,93,1721,942947205
14782,93,1779,942946634
14783,93,1784,942766804
14784,93,1894,942946588
14785,93,1917,942946588
14786,93,1923,942767298
14788,93,2012,942767242
14789,93,2021,942947064
14790,93,2028,942947205
14791,93,2054,942947102
14794,93,2105,942947026
14797,93,2167,942946013
14798,93,2174,942946932
14799,93,2193,942946932
14801,93,2302,942767045
14802,93,2321,942767181
14805,93,2396,942766804
14806,93,2424,942767085
14807,93,2431,942767422
14808,93,2567,942767242
14811,93,2720,942946810
14812,93,2797,942946986
14813,93,2822,942946208
14814,93,2872,942946986
14815,93,2916,942946208
14816,93,2968,942947102
14817,94,2,843406960
14818,94,10,843406732
14820,94,17,843406942
14821,94,19,843406846
14822,94,21,843406846
14824,94,34,843406765
14825,94,39,843406866
14826,94,44,843406960
14828,94,95,843406942
14829,94,110,843406748
14830,94,150,843406616
14831,94,153,843406644
14832,94,160,843406895
14833,94,161,843406732
14836,94,208,843406748
14837,94,225,843406826
14840,94,266,843406914
14841,94,282,843406930
14842,94,288,843406748
14843,94,292,843406707
14844,94,296,843406616
14845,94,316,843406685
14849,94,337,843406960
14850,94,344,843406644
14851,94,356,843406707
14852,94,357,843406895
14855,94,377,843406826
14856,94,380,843406616
14857,94,410,843406826
14858,94,420,843406846
14859,94,432,843406914
14860,94,434,843406707
14861,94,435,843406914
14863,94,480,843406732
14864,94,500,843406826
14865,94,586,843406846
14866,94,587,843406866
14867,94,588,843406644
14868,94,589,843406765
14869,94,590,843406616
14870,94,592,843406616
14872,94,597,843406866
14873,95,7,1043340043
14874,95,18,1105400752
14875,95,25,1044744590
14878,95,34,1071803856
14879,95,39,1043339476
14880,95,122,1105400745
14882,95,176,1048382937
14885,95,358,1043340311
14886,95,480,1105400942
14887,95,539,1071803917
14888,95,541,1043340455
14889,95,589,1043340485
14890,95,608,1069614364
14893,95,924,1043340392
14894,95,1011,1043339544
14895,95,1036,1043339248
14896,95,1042,1043340086
14897,95,1089,1048382826
14902,95,1200,1105400608
14904,95,1208,1043339777
14906,95,1214,1043340455
14908,95,1228,1043339852
14911,95,1270,1043339320
14912,95,1274,1044744520
14913,95,1291,1071803793
14914,95,1307,1044744558
14915,95,1374,1105400929
14916,95,1381,1043339908
14917,95,1396,1105400890
14918,95,1513,1043340210
14920,95,1529,1043340210
14921,95,1584,1105400895
14922,95,1617,1043339335
14923,95,1653,1043340522
14924,95,1659,1043340392
14925,95,1748,1043339544
14926,95,1912,1105400649
14927,95,1921,1105400874
14928,95,1967,1048383078
14930,95,2009,1105401108
14931,95,2010,1105400816
14932,95,2021,1105401127
14934,95,2028,1043339248
14937,95,2105,1105401153
14938,95,2115,1071803863
14939,95,2167,1043339571
14941,95,2280,1043340086
14942,95,2396,1105400670
14944,95,2528,1105401149
14946,95,2600,1105401161
14947,95,2640,1105401101
14949,95,2706,1043340043
14953,95,2968,1105400903
14954,95,2985,1105401143
14955,95,2990,1043339283
14956,95,3019,1043340112
14957,95,3033,1105401122
14960,95,3071,1043340283
14961,95,3298,1043340283
14962,95,3361,1043339692
14963,95,3418,1048382977
14964,95,3424,1053153724
14965,95,3527,1105400926
14966,95,3690,1043339908
14967,95,3702,1105400825
14970,95,3840,1043339507
14971,95,3968,1043340134
14972,95,3994,1105400981
14973,95,4015,1043339957
14974,95,4068,1043340157
14975,95,4126,1043339544
14977,95,4262,1043339870
14980,95,4378,1105400661
14982,95,4732,1043339283
14983,95,4878,1105401219
14984,95,4901,1043339452
14987,95,4975,1043340018
14989,95,5015,1105400652
14990,95,5027,1043339419
14992,95,5151,1043339808
14993,95,5246,1043339571
